ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,base_vel_x,base_vel_y,base_ang_vel
-2.781607,2.0489283,-0.108820766,3.4990153,1.8398056,105.413086,0.00024541575,-0.000416513,0.00020213303,-0.03795721,1.728303,-1.901577,0.00026360527,0.13659994,0.07290437,0.00018659642,-0.00456996,0.001265035,-0.5180186,0.41265196,0.1390043,-0.78055894,0.5414624,-0.29826146,0.54765475,-0.65695226,-0.4365368
-2.5895276,2.3874755,-0.10323968,3.5802193,2.0314293,116.392334,-2.672436e-05,0.00015532652,-9.178324e-05,-0.0030556899,1.7789055,-1.9074299,0.024981502,0.16909257,0.013907002,-0.0037749975,0.0023249495,0.00021178764,0.21082416,0.054330975,0.17503044,-0.75838125,-0.086422116,-0.1600293,0.29969573,-0.7629735,-0.7328903
-2.2326403,2.6409812,-0.09078333,3.5321717,2.2994785,131.7504,1.0611835e-05,8.0898186e-05,-3.2508957e-05,0.024778342,1.8494786,-1.9265016,0.06706689,0.15162785,0.015578041,0.001660388,-0.00079674204,-0.0004450857,0.011752658,0.19086993,-0.03791401,0.17505933,-0.3118162,0.38925356,-0.006854903,-0.7474644,-0.75959563
-1.7903355,2.7403574,-0.078130156,3.3616562,2.5417159,145.62958,0.00013535706,-2.6235597e-05,5.4222437e-05,0.029751109,1.9168832,-1.8967481,0.15470877,0.094553284,-0.035651594,0.0006749447,-0.0043062265,0.0002842642,-0.22924958,0.37804842,-0.24088463,1.3363416,-0.3890684,-0.4940017,-0.298706,-0.66351134,-0.68869805
-1.3561285,2.7196012,-0.07168895,3.153931,2.7392719,156.94872,0.00022861156,-0.00023920138,0.00015553688,0.016412351,1.9714439,-1.8240633,0.16020253,0.12385444,-0.11105001,-0.0009782868,-0.006397293,0.0021176315,-0.4647755,0.39297992,0.0881365,0.9126256,0.19551489,-0.9693253,-0.549998,-0.47662953,-0.5521732
-0.93076926,2.661214,-0.07189137,2.972055,2.9115295,166.81834,0.00057047023,-0.00040097538,0.00013482865,0.015069768,1.9532189,-1.835932,0.11262397,0.108087875,-0.09065902,-0.0020924334,-0.009245098,0.00334939,-0.6966239,0.76251155,-0.0059454143,0.33351314,-0.24038479,-0.08377094,-0.7277733,-0.27733418,-0.51716894
-0.5416706,2.5428276,-0.08846223,2.7906017,2.9137888,166.9478,0.00028974866,-0.00012198177,-6.4213355e-06,-0.01651099,1.9242688,-1.7955804,0.14325932,0.04199368,-0.11917856,-0.0027097606,-0.008645266,0.004366293,-0.57143545,0.29288673,0.0661329,0.36108887,-0.24063553,0.14007783,-0.76610243,-0.030328855,-0.5504649
-0.13312489,2.4023578,-0.10215342,2.634575,2.8199832,161.57312,0.0004343994,-0.00022359875,6.662993e-05,-0.0631242,1.8437885,-1.744564,0.04137283,0.06988343,-0.09513374,-2.3177708e-05,-0.0075558205,0.0028937114,-0.52931213,0.29524952,0.5386076,0.21002442,-0.27211604,0.018566139,-0.7726582,0.1765114,-0.33858162
0.2409707,2.222333,-0.11879499,2.5013216,2.8512244,163.36313,-0.00015952007,9.808336e-05,-7.957894e-05,-0.10380671,1.7302798,-1.7158525,0.1117636,0.008855427,-0.12071901,-0.0011019155,-0.0015710422,0.0018446706,-0.045486838,-0.26988512,-0.052408904,0.1595286,-0.34424746,0.15757273,-0.6040841,0.3161794,-0.34071255
0.5900781,1.9879429,-0.13945627,2.4015508,2.7698562,158.70105,-0.00021056455,-1.8248553e-05,5.334828e-05,-0.17465739,1.6641481,-1.7144023,0.012058601,0.034616254,-0.1336987,0.0004658139,0.0014537784,0.00048841117,-0.31378025,-0.3344355,-0.2994942,-0.341995,-0.37185252,0.3537624,-0.5908483,0.42730466,-0.16957083
0.88798785,1.7611779,-0.14679593,2.387856,2.729599,156.39447,-0.00011919268,-0.00010398813,-3.8076723e-05,-0.20817792,1.61497,-1.6992252,0.024318198,0.010537461,-0.14629939,-0.0021790322,1.4421821e-05,0.0018315152,-0.38460365,-0.101253286,-0.28831095,-0.40029758,-0.24658245,-0.1221911,-0.55443305,0.47521526,-0.2811324
1.1584753,1.5218544,-0.16831869,2.4194844,2.7435265,157.19249,-4.298213e-05,5.591396e-05,-5.627269e-05,-0.26199347,1.5897762,-1.6945335,0.049294084,0.003053261,-0.11174965,-0.00031748402,0.0028575612,-0.0015882051,-0.031595364,-0.042778913,-0.21731928,-0.016022824,-0.24614088,0.23631248,-0.48312616,0.4944785,-0.12932704
1.3819282,1.2803566,-0.17963308,2.4785922,2.671399,153.05988,-2.8542101e-05,-1.678638e-06,-1.15490075e-05,-0.3060408,1.5613911,-1.6592071,0.034793675,0.0051046675,-0.09193362,0.00019513903,-0.0014236812,0.0011223388,-0.16669434,-0.03755122,-0.06336427,0.0056761885,-0.06480271,0.0731669,-0.4246816,0.5108133,-0.129187
1.5656898,1.0161791,-0.16283259,2.5363302,2.6413584,151.33868,-0.00010274691,-6.0621933e-05,4.6488538e-05,-0.24031967,1.5483087,-1.6700901,0.037028573,0.0049172584,-0.101551905,-0.00012220464,-0.000872908,0.001808882,-0.042428795,-0.14010271,0.07916444,0.31693512,0.06970364,-0.37609112,-0.39223805,0.5209504,-0.12205194
-0.039070003,0.6548815,-0.115131445,1.2507856,2.5892391,148.35248,-0.00033387353,0.0004910655,-0.00020840173,-0.07393767,1.576952,-1.7547014,0.044143777,0.02818796,-0.09920001,0.0013866302,0.0012103616,0.0031079024,0.69491506,-0.2613206,-0.42210186,0.091550715,0.20932984,-0.16437313,-0.33910865,0.3367288,0.021915518
0.18612826,0.47237092,-0.08273232,1.2209625,2.6299787,150.68668,-9.7494674e-05,-5.655097e-05,6.336914e-05,0.021316802,1.6230321,-1.7770392,0.04366671,0.0020648483,-0.06210115,-0.00075485045,-0.001719108,0.0022685775,-0.047044523,-0.042816088,-0.06442432,0.05771848,-0.1584284,0.10090335,-0.38078314,0.2897008,-0.043360297
