ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel
-6.503478,-3.6390162,0.05620318,7.6061435,1.9788551,113.380035,9.328073e-05,-0.0004893766,4.3662625e-05,2.562579,1.0059507,-0.85875434,0.5876222,-0.54245114,-0.107285365,0.0015318121,-0.0063959993,0.0021617908,-0.05760413,-0.17217618,0.55486274,-0.2655245,-0.027986363,0.14209478
-6.7431726,-3.9872863,0.06253072,7.980383,2.0133622,115.35715,0.00022731998,-0.00047010003,0.0001792053,2.5760794,1.0638618,-0.8971871,0.5370811,-0.5316824,-0.11331612,0.00018796185,-0.007004551,0.00059905817,-0.0029940754,-0.11895049,0.3251331,0.08628374,-0.14442903,0.23466516
-7.00267,-4.355065,0.06404583,8.411966,2.0329423,116.479004,0.00012393537,-0.00027110963,0.0002465652,2.5672607,1.1091522,-0.86229396,0.45989197,-0.497325,-0.16026199,0.001406347,-0.0030160458,0.0017756595,0.07588372,-0.025166415,-0.025599629,0.2676673,-0.019594297,0.26161334
-7.294626,-4.7329817,0.055191457,8.862719,2.0280657,116.1996,0.00013754847,-0.00034716405,0.0001866985,2.5781562,1.1146772,-0.87240875,0.3737644,-0.56094337,-0.15761442,0.0011804369,-0.00036339543,0.0020808952,-0.053237107,-0.06967376,0.128025,0.1934255,-0.22641572,0.1467281
-7.645604,-5.0722055,0.052465513,9.305736,2.0536292,117.66428,0.00018470915,-0.00039419113,0.00028027582,2.578285,1.0896595,-0.84012306,0.37583792,-0.62146866,-0.18824172,-0.0036420824,-0.0060537932,0.00041413424,0.03906949,-0.37448674,0.9345332,-0.4800896,0.018266737,-0.26099735
-0.23384155,0.22513863,-0.0529475,0.4319949,2.4527168,140.5303,0.0001685695,-0.0006836034,0.0004065047,2.5027366,1.0910025,-1.1988145,0.33892095,-0.32141542,-0.20762108,-0.00069789926,0.005664539,0.00044432638,-0.63908243,0.1929841,-2.2825644,-0.27971214,1.493244,0.1673624
-0.4982246,0.28932124,-0.062181257,0.6343492,2.9062667,166.51682,4.1581756e-05,0.00016270901,-6.12469e-05,2.4314423,1.054512,-1.6055574,0.15234019,0.120397486,-0.20876381,0.00023096958,0.0055804336,0.00039032742,0.03591922,-0.09069002,0.09430292,-0.58208203,0.36338866,0.08713462
-0.58505124,0.3872569,-0.078102365,0.7642231,2.927024,167.70612,6.5969696e-05,0.00018776949,-1.9822965e-06,2.408476,0.9965257,-1.643328,0.019067224,0.13845319,-0.22839466,-0.00025091457,0.0050142463,0.0008552554,-0.2309914,-0.03667754,0.006497875,-0.08320616,-0.118884996,0.17492786
-0.60390425,0.45321095,-0.10478997,0.82289326,2.875874,164.77544,-0.00017095172,0.00033358968,-7.628881e-05,2.4471395,0.90064234,-1.6557746,-0.048604704,0.11135868,-0.2410248,-0.0004635632,0.007789802,0.001846675,0.22026835,0.13124608,0.20089155,-0.0033859722,-0.2328251,-0.23671904
-0.64814496,0.41503096,-0.11888547,0.82980573,2.920991,167.36044,4.2166484e-05,0.00012284552,4.906202e-06,2.3879254,0.83959484,-1.6289665,-0.038802728,0.09286417,-0.23031473,0.0004932132,-0.0033504618,-7.903771e-05,-0.46736836,-0.28028202,0.31224343,0.28649354,0.055502966,-0.074624315
-0.6734847,0.36582094,-0.117357835,0.82872593,2.8827329,165.16843,-4.077244e-05,0.00019416021,-3.230382e-05,2.3975697,0.8293686,-1.6062108,-0.024093188,0.10078263,-0.21415749,-0.0009983405,0.00040502351,0.000468625,-0.24726167,0.058160868,0.16045469,0.31156832,-0.19546483,0.31023479
-0.6923739,0.33187634,-0.12639508,0.823406,2.923571,167.50827,4.3656662e-05,3.614137e-05,-9.666187e-05,2.375516,0.80566406,-1.6016829,-0.06492283,0.11828073,-0.24383478,0.00036236702,0.0015305518,0.00022847639,0.03235068,-0.024765015,-0.06892972,-0.06812686,0.089166544,-0.05939402
-0.69429827,0.34848666,-0.13619718,0.85824156,2.8814483,165.09482,1.7510758e-05,-3.1450447e-05,-2.630449e-05,2.3923192,0.7569558,-1.5795442,-0.13339573,0.13761094,-0.2411927,0.0008706398,-0.00504511,0.0007547543,-0.22968198,-0.24503732,0.10546781,0.06855947,0.3562755,0.20217006
-0.72737783,0.34110647,-0.13127938,0.9190383,2.8418274,162.82469,-5.3511765e-05,0.00017560957,-9.735213e-06,2.381425,0.74969316,-1.5754589,-0.11326154,0.14025427,-0.23584327,0.00066272804,0.0024118982,0.00037594137,-0.11245488,0.08905885,0.20643929,-0.079594955,-0.08652492,-0.14933029
-0.77662635,0.33039042,-0.12243496,0.9985777,2.7711878,158.77736,4.300721e-05,0.00019675425,-5.2663265e-05,2.3865843,0.7576369,-1.5488783,-0.09704818,0.15492238,-0.24751401,0.00050394837,0.00056925823,0.00041762763,-0.15760633,0.10273765,-0.057021894,-0.2932529,-0.23721722,-0.3534481
-0.8268523,0.364431,-0.11191949,1.1296171,2.710455,155.29762,-3.4667795e-05,0.00011984228,-4.9435534e-05,2.3497033,0.77160424,-1.5762224,-0.10835007,0.10464704,-0.20762864,-0.00015783828,0.0021384987,0.00049435184,-0.05834666,0.18721367,-0.051055223,0.0151788,-0.28193796,-0.08537845
-0.9041244,0.41369113,-0.11658749,1.2658923,2.7449138,157.27197,0.0001765814,-6.369649e-05,-0.00010003839,2.4102786,0.71711594,-1.5467501,-0.14087793,0.10109654,-0.20109557,-0.0007246854,-0.0059402343,0.0002693531,0.0682621,-0.25529116,-0.285478,-0.22923043,0.0025157034,0.002873607
-0.98299986,0.3887316,-0.11316854,1.3581741,2.730005,156.41776,-4.1739913e-05,0.00015983847,3.8697417e-06,2.4201589,0.719466,-1.5302026,-0.068856806,0.06507245,-0.20330653,-0.0006963137,0.004504659,0.0007728544,-0.29226428,0.1485284,0.11965599,0.468389,-0.22564098,-0.08277297
-1.0324106,0.33361572,-0.10960376,1.3937503,2.7786589,159.20541,8.9078676e-05,0.00013351945,-3.2639804e-05,2.4255462,0.70757675,-1.4989307,-0.07793531,0.03696323,-0.21947892,0.00049278524,-0.000727864,9.971089e-05,-0.13727334,0.03593594,-0.11738448,0.6775644,0.018753216,-0.25963265
-1.0725687,0.25502878,-0.10962285,1.432349,2.7159944,155.61502,8.5842286e-05,-0.00016129231,-5.8748956e-05,2.4546223,0.7236384,-1.5013366,-0.10970943,0.023913283,-0.21132614,-0.0012111706,-0.00048536947,-7.530546e-05,-0.06824815,-0.027592577,-0.17692551,-0.30060482,-0.26794827,0.09710343
-1.1536963,0.1786129,-0.09948482,1.4739985,2.682219,153.67984,4.942285e-05,0.0003228714,-0.00015644523,2.420433,0.7582664,-1.4621153,-0.12466659,-0.029928438,-0.22466135,0.00023358024,-0.0017304064,-0.0018666647,0.3320353,0.15664926,-0.008118555,0.12687108,0.4550413,-0.02283496
-1.297933,0.10221113,-0.08890779,1.5759227,2.6078658,149.41971,-2.4595325e-05,5.2690768e-05,5.1179086e-05,2.4004185,0.80330026,-1.446482,-0.09126139,-0.0037534563,-0.22503889,0.00023902826,0.00085929077,0.0006771677,-0.3454559,0.0424931,0.35367244,-0.38871276,0.24368112,-0.21506703
-1.4014999,0.020612128,-0.07122941,1.6710289,2.6109438,149.59604,-0.00020233644,0.00031938756,-2.310509e-05,2.4443192,0.8756391,-1.4606955,-0.13820073,-0.030591024,-0.23083839,-0.001283638,0.0053222887,0.0012109187,0.02597627,0.51905274,0.12853557,0.10887889,-0.017403375,0.115078405
-1.5763385,-0.028521664,-0.06454782,1.8157183,2.620175,150.12497,-5.6484787e-06,-9.542916e-05,-9.0028425e-07,2.4446945,0.85937107,-1.413989,-0.0764244,-0.03270255,-0.23172483,0.00013660631,0.0015344429,0.0011759099,-0.09581265,0.0052018985,0.20897496,0.18049595,-0.24861212,0.1268188
-1.7265064,-0.12074566,-0.051629215,1.9430349,2.5659118,147.01593,2.0787083e-05,8.448933e-06,5.128867e-06,2.4605942,0.86896646,-1.3820126,-0.010457724,-0.056583125,-0.24097323,0.0005201854,-0.004958487,0.00053391693,-0.09148872,-0.07812907,0.10929641,0.64917904,-0.161676,-0.2785464
-1.8948975,-0.21117193,-0.047836006,2.1103973,2.5457795,145.86241,-3.1488802e-05,0.0001580934,2.6525498e-05,2.472461,0.91906,-1.3883322,-0.038119555,-0.036571767,-0.23809478,-0.00012254856,0.003311871,-0.0009420215,0.018516667,0.30179173,-0.1131057,-0.17025751,-0.264674,-0.08925173
-2.0737658,-0.33376494,-0.034779716,2.309631,2.5074627,143.66702,8.249792e-05,-0.00017745697,-6.31204e-05,2.4491956,0.9114698,-1.3672417,0.07160698,-0.0666257,-0.23218381,-0.0010831627,0.0008590099,4.6635745e-05,0.027301865,-0.17968416,0.120605096,0.44051528,-0.072983295,-0.43881208
-2.2325833,-0.4609385,-0.033076916,2.5029202,2.525151,144.68048,-1.73523e-05,-2.9897346e-05,-2.078661e-06,2.493252,0.8703398,-1.3366463,0.06034442,-0.03164612,-0.21284881,-0.00067086174,0.0018118822,0.00028404058,-0.039812114,-0.13423428,0.42224988,0.32300997,0.19673818,-0.060857505
-2.4305527,-0.62633747,-0.0139572695,2.7317271,2.495244,142.96695,-9.5950905e-05,-8.1718754e-05,1.0798456e-05,2.4914997,0.8934033,-1.3272419,0.09908861,-0.03750393,-0.25680256,-0.001080892,0.0035839067,0.0009321945,-0.16927686,0.19596198,-0.015252594,-0.21385194,0.013966035,-0.3117875
-4.3958135,-0.97858924,-0.0053824624,4.630983,2.5179513,144.26797,-4.6852932e-05,0.00036982587,-2.3152046e-05,2.5197883,0.97167224,-1.2447995,0.16353285,0.04950772,-0.17696875,0.00055740436,-0.001958084,-0.00023913977,0.2339589,0.32601047,0.25220603,1.1302971,0.30597833,0.12701604
-4.5917983,-1.5271581,0.077545665,4.935345,2.1313443,122.117035,1.4616024e-05,0.00015883679,6.780372e-05,2.5560126,1.307617,-1.2810173,0.320664,-0.04715658,-0.15723291,0.0006147153,-0.0007702166,3.473519e-05,0.06880137,0.67801064,-0.035761885,-0.11363748,-0.10473998,0.014996232
-4.8421164,-1.9196472,0.12008351,5.2828546,1.959419,112.266426,0.00023200642,-0.000110291934,-6.611818e-05,2.562935,1.540027,-1.2712691,0.17183529,-0.06455809,-0.15706536,-9.979134e-05,-0.0025520907,-0.001071973,0.1291013,0.06854044,0.28314275,-0.58307046,-0.18604892,0.1314084
-5.2503567,-2.27812,0.121719964,5.789472,2.0827603,119.333374,-7.057636e-05,0.00017756528,3.0622694e-05,2.568338,1.6130866,-1.2985432,0.08944643,-0.018176444,-0.15848157,0.0012441394,-5.8353995e-05,0.0002693916,0.07037352,0.3362599,0.14012244,-0.21819733,0.11661664,0.12197891
-5.698652,-2.624795,0.1317656,6.33664,2.024499,115.99524,0.00013914857,0.00014039416,6.424288e-05,2.5652676,1.7019135,-1.2238314,0.09878346,-0.08143596,-0.15533684,6.0285733e-05,-0.00093091256,0.00024454977,-0.07947652,0.08590741,0.2336614,-0.59280455,-0.53486174,0.113569394
-6.192863,-2.9439626,0.11902569,6.9259534,2.01267,115.31749,-1.2428882e-06,0.00017188003,3.743899e-05,2.5836134,1.7300212,-1.1563611,0.09676495,-0.16813938,-0.12897882,0.00044892478,0.0012629747,0.00045613095,0.011277895,0.09679393,0.24017513,0.33005625,-0.07332839,0.10303224
-6.711299,-3.2662807,0.10051519,7.545624,2.052124,117.57803,5.8643822e-05,0.0001325436,5.185832e-06,2.5860357,1.5939322,-1.1352634,0.1477125,-0.25184056,-0.1320127,-0.00036781162,0.00032649655,-2.3014712e-05,0.055632554,-0.3048057,0.1806075,0.31894237,-0.39735788,-0.012465399
-7.177579,-3.6345208,0.097158745,8.127898,1.9366834,110.96377,-1.7192026e-05,0.00017732786,2.2767883e-05,2.584536,1.5364678,-1.1004221,0.26436597,-0.30326647,-0.121375605,4.2103755e-05,-0.0002355089,-0.00019177207,0.030400624,0.0133782625,-0.060306147,0.4395899,-0.19036184,-0.04784261
-7.6772776,-4.0240283,0.08157104,8.737037,1.9411201,111.21799,0.00010044819,8.844229e-05,-1.2161086e-05,2.5873625,1.401952,-1.0759819,0.3359544,-0.32538533,-0.12438749,-0.0005658009,-0.0012765939,-0.00023310118,-0.0024449816,-0.32862803,-0.1379995,0.57692105,-0.14118868,-0.16019422
-8.147022,-4.336053,0.06660447,9.285281,1.9485149,111.64168,-2.028462e-05,0.00018553593,-5.9961626e-06,2.587625,1.3310548,-0.9948474,0.4439271,-0.3699934,-0.115929745,-0.0007102528,0.00072367536,-0.00028318848,-0.019658187,-0.14926998,0.600337,0.30676985,0.087796785,0.024984386
-8.592985,-4.6924753,0.05562259,9.839224,1.9511324,111.79165,2.263433e-06,3.712533e-05,-7.139628e-05,2.5894895,1.2513595,-0.96302617,0.49035066,-0.40826583,-0.1339241,-0.00052151893,0.000863196,0.00037371996,0.025293533,-0.24024141,0.21884292,0.3026126,-0.122512266,0.08164205
-8.976036,-5.0663486,0.035025522,10.349613,1.9951601,114.314255,-1.8236859e-05,0.00025290562,-2.7466915e-05,2.5902486,1.1086205,-0.90825784,0.4827114,-0.4739294,-0.10490627,0.0004022111,-0.0017964579,-0.0004397914,0.018181574,-0.092016265,-0.055410184,-0.1470075,-0.25592422,0.005815182
-9.228485,-5.4927254,0.040540695,10.781504,1.8993528,108.8249,9.907568e-05,0.00014969343,-1.478181e-05,2.5902677,1.1321632,-0.86755794,0.39030588,-0.57571924,-0.07256284,-0.0006441863,-0.0006885489,-0.0003137303,-0.024076823,-0.017660856,-0.40215805,-0.29536438,-0.39922562,0.08576054
-9.473762,-5.9221334,0.030780248,11.218533,1.9880062,113.90436,8.562846e-05,0.00017374672,-3.6108308e-05,2.5887167,1.0835513,-0.8695338,0.3647849,-0.6226947,-0.076127,-0.0006670363,-0.0004044204,-0.0003400573,-0.004448397,-0.21136731,-0.08889228,-0.36792064,-0.47255194,0.092704654
-9.6371155,-6.355462,0.043325488,11.587621,1.9360245,110.926025,7.3432995e-05,0.00021338448,8.903595e-06,2.585899,1.1571987,-0.78144026,0.28100073,-0.7295624,-0.029309615,-0.0008471564,-0.001947622,-0.0010761218,-0.063511826,0.062747315,0.5354985,0.11324981,-0.027917624,-0.23421241
-9.71018,-6.742421,0.05816593,11.860399,1.9193649,109.9715,7.5891556e-05,0.00022009312,5.091473e-05,2.5908053,1.2755773,-0.77055126,0.2954787,-0.8627691,-0.069212064,-0.00021439587,0.00095248,1.875947e-05,0.009107971,0.18322685,0.010719843,0.3884654,-0.14329284,-0.27039313
-0.28247318,0.14480758,0.06086257,0.40738285,2.3644733,135.47433,0.00042676437,-4.7101476e-05,0.00025484938,2.483306,1.3700505,-1.3351518,0.2725603,-0.44742465,-0.17927992,-0.0011015007,0.00014180038,0.00072918483,-0.7247483,-0.026931267,-2.0209324,-0.53795207,1.3133502,-0.0523067
-0.52399874,0.32623178,0.01463764,0.6566475,2.8987458,166.08589,0.00020628812,-0.00010959474,-4.2245418e-05,2.4582522,1.2325394,-1.6244898,-0.0071738623,0.092355266,-0.21680954,-7.4312295e-05,-0.0028628742,-0.0011569008,0.13270983,-0.45565158,-0.15648703,-0.7187079,0.028327987,0.0011231694
-0.5783789,0.41624758,-0.037148416,0.7647022,2.8982115,166.05528,-0.00010673379,0.00028063083,6.3754196e-06,2.4241948,1.0556762,-1.6572878,-0.098848,0.11091734,-0.24488679,-0.00017332908,0.004702791,0.0011954441,-0.2657783,-0.039040692,0.09028544,-0.008164242,0.020329475,0.056050546
-0.63679767,0.40038526,-0.056878194,0.7964816,2.9178503,167.18051,0.00028526268,-0.0001961889,-6.794752e-05,2.3918786,1.0096083,-1.6673424,-0.011802196,0.07502042,-0.25033322,-0.0008839447,-0.0078001367,-0.0014832799,-0.18952164,-0.44112137,-0.34157914,-0.050197586,-0.1281087,-0.21861035
-0.64280325,0.40096056,-0.090004176,0.8119348,2.8964584,165.95483,4.6964073e-05,3.9039256e-05,-6.590043e-05,2.40323,0.89920866,-1.6122141,-0.04876574,0.13484658,-0.23155427,4.577433e-05,-0.00094668317,0.0006764575,-0.083040714,-0.12995085,-0.24432135,0.28050473,-0.021152392,0.025866032
-0.6503101,0.39781004,-0.10293308,0.8349661,2.9073644,166.57971,2.2969329e-05,-6.3251326e-05,-0.00012414184,2.386063,0.85806406,-1.6183112,-0.07885687,0.10307668,-0.22086191,0.00022388916,0.0005255011,0.0010744341,0.018191926,-0.072600305,-0.13027099,0.28115487,0.0750159,0.18727838
-0.66151714,0.38026163,-0.1086541,0.8717437,2.856001,163.6368,6.1016388e-05,0.00041716814,-0.00010863035,2.393797,0.83529437,-1.6142546,-0.075998634,0.10394988,-0.22240208,0.0007026518,-0.0011072487,-0.0008472167,0.13004534,0.12327184,-0.10807978,0.3430116,-0.053557158,-0.20290782
-0.7035054,0.38043827,-0.1097333,0.9138912,2.8552198,163.59204,-5.8904952e-05,0.0001259252,-8.424115e-05,2.39994,0.8009901,-1.5819887,-0.089371815,0.111244395,-0.21366698,3.6001438e-07,0.0031786198,0.00024649914,-0.11924659,0.010015152,0.3064593,-0.30524045,0.13612488,0.25021833
-0.7737372,0.36234215,-0.109434836,0.94569296,2.8936749,165.79535,3.4474186e-05,7.780008e-05,-4.8539216e-05,2.401847,0.7728846,-1.5519843,-0.089265876,0.13057122,-0.22963458,-0.00043077813,-0.00069685536,0.0008784612,-0.08952056,0.046227865,-0.142319,0.3075626,-0.3066408,0.059707668
-0.7898885,0.3480511,-0.12548724,1.0152192,2.8101964,161.01239,-0.0001469812,6.29598e-05,-5.6904406e-05,2.3694434,0.7464353,-1.6034577,-0.12504832,0.09519504,-0.22631425,-0.0010886071,0.0072542904,0.00065994274,0.055327702,0.03632538,0.28602684,-0.8987253,-0.08714447,-0.014052849
-0.82531226,0.37343875,-0.12593494,1.10326,2.8161225,161.35193,7.1887545e-05,0.00014082632,-0.00014836277,2.3897023,0.6966754,-1.5780925,-0.09138652,0.09650235,-0.23118015,-0.0004961519,0.0014190646,0.0009961831,0.07018165,-0.10781333,0.009884313,0.34786168,-0.3566906,0.2286281
-0.88305503,0.36273742,-0.10399764,1.1770384,2.7677727,158.5817,8.682768e-05,-0.00013330889,5.847455e-06,2.3801854,0.7159329,-1.5387938,-0.08337776,0.08411792,-0.2107009,-0.00095260225,-0.00070570334,-1.07956075e-05,-0.23291376,-0.25339532,0.34194455,0.033383608,-0.056508727,-0.16791943
-0.9422132,0.36081737,-0.09538105,1.2495848,2.793596,160.06125,0.00019902605,-2.8491664e-05,-5.9975006e-05,2.4239137,0.7366079,-1.5387499,-0.11837569,0.05838997,-0.21373014,-0.0012254159,-0.0024646763,0.001390196,-0.08333798,-0.100956425,-0.21761747,0.3465376,0.09034873,-0.088033095
-0.9943941,0.29727614,-0.08498186,1.2872756,2.7977395,160.29866,7.753556e-05,-2.1878921e-05,-5.8547063e-05,2.4413698,0.7270932,-1.5090464,-0.16131255,0.05024263,-0.21665847,0.00047092786,-0.0030566705,-0.0008811908,-0.11076379,-0.0014880672,-0.2777667,-0.6722102,-0.16852504,0.11199865
-1.057647,0.21741702,-0.067738004,1.3086237,2.7501385,157.57132,3.8777427e-05,0.000117648975,-0.00011593634,2.4555244,0.7779267,-1.4990983,-0.13690874,0.05198837,-0.2027912,-0.0004778024,0.0012791394,2.4999725e-05,0.2590197,0.12268917,0.072896495,0.7954259,-0.038168784,-0.03719203
-1.1205555,0.16647872,-0.045388635,1.3597548,2.70828,155.173,6.239312e-06,0.00012325551,-0.00015194922,2.4322019,0.83296704,-1.4589885,-0.081319295,0.011796491,-0.2215026,-4.720915e-05,0.0011082547,-7.0299924e-05,0.06882104,0.062791094,0.2621449,-0.15140635,0.16324362,-0.16275539
-1.178997,0.14148694,-0.047953267,1.4510136,2.71336,155.46408,-2.8340473e-05,9.390026e-05,-5.0634244e-06,2.459371,0.8241606,-1.4524002,-0.08519633,-0.003474065,-0.21496612,0.00014250923,0.002069641,0.0014999578,-0.15133646,0.09704198,0.087688476,-0.12248851,-0.11019899,0.0849385
-1.2381556,0.12766175,-0.04277542,1.5906532,2.6671724,152.81772,9.5332565e-05,-2.8810922e-05,-0.00013316337,2.4617488,0.85477686,-1.4604325,-0.12507962,-0.017232884,-0.20436956,-0.0005018833,-0.0035130258,0.0006696763,0.099968955,-0.17459476,-0.1533673,0.27006814,0.2195903,-0.14978312
-1.3313763,0.15726651,-0.044669624,1.747288,2.6221404,150.23758,-0.00013705337,0.00020968083,4.4612087e-05,2.5032272,0.85272306,-1.4336119,-0.10955879,-0.06731792,-0.19181985,0.00094788766,-6.993627e-05,0.0012206498,-0.099451095,0.26619574,0.0105914995,-0.044538826,-0.011653617,-0.060776815
-1.4583132,0.12591699,-0.054451928,1.9049528,2.6455836,151.58078,-4.7561676e-05,5.6516274e-06,-3.5023026e-05,2.4941072,0.8459232,-1.4089909,-0.07768806,-0.030821424,-0.2067035,-0.00030883832,0.0029312535,0.0003408346,0.0017132275,0.0054710694,0.09573079,0.5164019,0.01955624,-0.057159975
-1.6230402,0.035475936,-0.05581454,2.0611045,2.6133342,149.73302,0.00017973324,-4.324007e-06,-7.6412645e-05,2.4918642,0.84080815,-1.408194,0.08345376,-0.027404215,-0.21893169,-0.00082193594,-0.00300192,0.0002141376,-0.03113865,-0.2833565,-0.10937564,0.10521129,-0.024385005,-0.29480886
-1.788404,-0.10355875,-0.036116157,2.2112467,2.5314155,145.0394,0.00021129602,3.3099604e-06,-2.8820523e-06,2.5015426,0.86408126,-1.3549218,0.06720668,-0.03909447,-0.21050778,-0.00062177493,-0.004223516,8.3212624e-05,-0.12833586,-0.043061346,-0.49762744,-0.40831417,-0.110100016,0.118915476
-2.0075066,-0.2211273,-0.022065755,2.4019578,2.4926796,142.82,3.467834e-05,-3.8986618e-05,2.0747535e-05,2.496036,0.8993599,-1.3368728,0.012990808,-0.063303754,-0.19735245,-0.0005171826,-7.694721e-05,0.0007759268,-0.12870249,0.021862596,0.07571489,-0.6027961,0.26800278,-0.06631228
-2.2374268,-0.33072197,-0.00851759,2.667838,2.4304028,139.25182,4.1016763e-05,0.00022109364,7.0902846e-05,2.508407,0.9369816,-1.3372355,0.0170797,-0.066731334,-0.16647075,-0.00049228466,0.0006435938,0.00013270444,-0.2463278,0.26752338,-0.2906163,-0.28417033,-0.0832363,0.03942325
-2.534803,-0.49219847,0.018650176,2.9681206,2.423109,138.83391,-1.6591903e-05,0.00016342563,-5.368553e-05,2.4999266,1.0037372,-1.298389,0.08601242,-0.08835223,-0.16049162,-0.00027468568,0.0023143513,0.0003350706,0.032840684,0.16634758,0.42349607,0.4229225,-0.23983067,-0.11454098
-2.8362687,-0.69628906,0.029111832,3.2629824,2.397953,137.39258,0.00010578598,6.270744e-06,-5.676842e-05,2.5175445,0.99646974,-1.2501669,0.18483445,-0.15500787,-0.1660369,4.383069e-05,-0.0014146005,0.00028338342,0.02871605,-0.12558332,-0.03798601,0.62506104,0.06180738,0.10779178
-3.164375,-0.94793624,0.020135347,3.5715783,2.3203914,132.94864,0.0002376901,5.331066e-05,-5.873707e-05,2.5281281,0.9754437,-1.2080662,0.21527016,-0.18129796,-0.14294645,-0.00057093013,-0.001789279,-0.0010715552,0.0729287,-0.33331385,-0.27396262,0.064281836,-0.27230006,-0.034347072
-3.4879432,-1.2301667,0.0346744,3.9054556,2.2554414,129.22726,4.3793076e-05,0.00018007203,-1.7753016e-05,2.4969988,0.96914953,-1.2043941,0.3027271,-0.24289104,-0.14953692,-0.00033636464,0.00015577575,0.00025468966,0.04275568,-0.0888107,0.12998709,0.44674745,0.014114104,0.010199524
-3.8189425,-1.498502,0.05106962,4.261548,2.1527135,123.3414,-0.0001274721,0.0003295663,0.00011689703,2.5245366,1.0054467,-1.1782832,0.31031054,-0.27438432,-0.13498835,-2.3351458e-05,0.0028861174,-0.00035575393,-0.10107097,0.37248373,0.044018783,0.06339674,-0.147536,-0.12273885
-4.195815,-1.7405032,0.06547381,4.685106,2.2031112,126.22897,0.00017234978,-0.00012611508,-5.4497905e-05,2.5138202,1.0427321,-1.1215537,0.32272038,-0.2642636,-0.14462128,-7.176158e-05,-0.0020064923,0.00012634031,0.02198352,-0.16989128,-0.4768802,-0.7267876,0.2614655,-0.09151254
-4.599229,-1.9769659,0.08002539,5.160234,2.1314595,122.123634,-2.040347e-05,0.00026080327,2.700886e-05,2.5338724,1.0646809,-1.088568,0.31957087,-0.3092316,-0.11539275,-5.665033e-05,0.0003963904,0.00096105406,-0.03777353,-0.007732287,0.6075884,0.19060686,0.01581829,0.13906874
-5.0155554,-2.2659934,0.07518569,5.6855946,2.1175141,121.32461,-6.831609e-05,0.00021020144,-1.8678382e-05,2.543711,1.0587282,-1.0633676,0.34073347,-0.34145966,-0.10325441,0.00044911727,0.004133679,0.00052154856,0.09690854,0.30600142,0.044860885,-0.39782953,-0.25753856,-0.012807265
-5.394839,-2.5392804,0.08196918,6.1474705,2.052693,117.61063,0.00035379286,-0.0002137659,0.00028333548,2.5457857,1.0709574,-1.0163027,0.4481447,-0.3799135,-0.09724046,0.0009753896,-0.00252841,0.0043059913,-0.10509024,-0.13125905,-0.19712073,-0.12053944,0.08001511,-0.2388798
-5.82539,-2.810042,0.07926183,6.667918,2.1740952,124.56647,0.00018607617,-0.0002553299,0.0005700625,2.545933,1.0177656,-1.0224504,0.45865047,-0.39230603,-0.10713434,0.002330859,-9.771669e-06,0.0030896047,-0.033544004,-0.021594327,0.30939472,0.06269069,0.13074766,-0.1105497
-6.2661953,-3.139523,0.0687056,7.233397,2.1635795,123.963974,-3.7029924e-05,-4.2167725e-05,0.000530141,2.5641756,0.9728407,-0.9906791,0.36377648,-0.40854415,-0.09692844,0.0038140542,0.0028116517,0.00510377,0.122782156,0.4010346,0.103517234,-0.14237082,0.15956308,-0.15747678
-6.613448,-3.5185966,0.067936726,7.730822,2.070129,118.60965,0.00021757543,-0.0003698796,0.00058984844,2.5569434,0.9803852,-0.9077856,0.36399758,-0.48256296,-0.080144465,-0.00016359164,0.001601198,-0.0013805634,-0.09812989,-0.15529399,0.22944745,-0.81082964,0.2884853,-0.18790595
-6.9186764,-3.9156547,0.06485802,8.181952,2.079315,119.13597,0.00017757935,-0.00023204814,0.00072889874,2.5626965,0.9985384,-0.92765236,0.26366112,-0.5056708,-0.06661856,-0.00093149557,0.0013776917,-0.0009658648,-0.04778606,0.12749381,0.12550598,-0.16862899,-0.080782145,0.35608763
-7.236271,-4.3371906,0.073636085,8.626579,2.004012,114.821434,-1.1972683e-05,2.3021625e-05,0.0006015056,2.5651176,1.051062,-0.916533,0.2398597,-0.5568956,-0.052722786,0.0010014425,0.0008111383,0.003983115,0.0018049069,0.37872636,0.21235445,-0.26531452,0.13599354,-0.04541719
-7.589849,-4.681083,0.08205904,9.07695,2.038435,116.79372,0.0001306838,-0.00011042779,0.00050792657,2.56958,1.1199855,-0.87330246,0.25476044,-0.55037034,-0.10505835,-0.0002801205,0.001321201,-0.00030297288,-0.008802386,0.17861652,0.123996794,-0.7919879,-0.22428113,-0.12479552
-7.940008,-4.9558754,0.07570076,9.50453,2.015102,115.45683,0.00022701258,-6.795541e-05,0.0005230623,2.5816054,1.1465375,-0.82772154,0.3525158,-0.5943547,-0.11978234,0.008016925,0.0023141368,0.0035648148,0.0019488978,0.057701513,-0.17400216,0.15045395,-0.06632249,-0.05878344
